Nome de uma definição de BAdI;Ponto de ampliação;Descrição;
SACO_BADI;SACO_BADI;BAdIs para report de cópia do programa de remessas;
SADL_ENTITY_METADATA_PROVIDER;SADL_ENTITY_PROVIDER;;
SADL_ENTITY_PROVIDER_REG;SADL_ENTITY_PROVIDER;;
SADL_ENTITY_TRANSACT_PROVIDER;SADL_ENTITY_PROVIDER;;
SADL_GTK_CDS_ODATA_EXP_REG;SADL_GTK_CDS_ODATA_EXPOSURE;;
SADL_GW_FACETS_EXIT;SADL_GW_EXPOSURE_EXIT;;
SADL_GW_V4_EXPOSURE_EXIT;SADL_GW_V4_EXPOSURE_EXIT;;
SADL_GW_V4_FACETS_EXIT;SADL_GW_V4_EXPOSURE_EXIT;;
SADL_STICKY_SESSION_DISCARD;SADL_STICKY_SESSION;;
SAFM_AP_BADI_CEXP_APPROVAL;SAFM_AP_ES_CEXP_APPROVAL;;
SAFM_AP_BADI_CEXP_SCRNENH;SAFM_AP_ES_CEXP_SCRNENH;;
SAFM_AP_BADI_CEXP_WORKFLOW;SAFM_AP_ES_CEXP_WORKFLOW;;
SAFM_AP_BADI_CHK_GROUND_TYPES;SAFM_AP_ES_CHK_GROUND_TYPES;;
SAFM_AP_BADI_CHK_VIS_FLD_LT;SAFM_AP_ES_CHK_VIS_FLD_LT;;
SAFM_AP_BADI_PRINT_EXPO;SAFM_AP_ES_PRINT_EXPO;;
SAFM_AP_BADI_PRINT_PYMO;SAFM_AP_ES_PRINT_PYMO;;
SAFM_AP_BADI_UPDATE_MOF_NUMBER;SAFM_AP_ES_PAYT;;
SAFM_AP_BADI_UPDATE_MOF_STATUS;SAFM_AP_ES_PAYT;;
SAFM_AP_EXPO_EDIT_FIELDS;SAFM_AP_ES_EXPO_CHECKS;;
SAFM_AP_EXPO_RECORD_TYPE;SAFM_AP_ES_CUSTOMER_CHECKS;;
SAFM_AP_PAYMENT_MGR_CHECKS;SAFM_AP_ES_CUSTOMER_CHECKS;;
SAFM_AP_PAYMENT_SCREEN_CHKS;SAFM_AP_ES_CUSTOMER_CHECKS;;
SALES_LIST_BADI;;Badi Sales List;
SALES_ORDER_CO_SCENARIO;MATERIAL_VALUATION_CK;;
SALES_ORDER_UNITCOSTING_CK;MATERIAL_VALUATION_CK;;
SALV_JPB_BADI_DATA_PUBLISHER;SALV_JBP_ENH_DATA_PUBLISHER;Definição de BAdI para ALV Data Publisher;
SAM_COV_ANALYSIS_BADI;SAM_COV_ANALYSIS;;
SAPF101_DBSYS_OPT;FIN_AR_DBSYS_OPT;Otimização específica do banco de dados para report SAPF101;
SAPF110S_BEFORE_POSTING;ES_SAPF110S_POST_SAP;;
SAPF110S_SEPA_ADD_DAYS_ADJUST;ES_SAPF110S_SEPA_MANDATE;BAdI: determinação de prazos de apresentação para notas de d;
SAPF110S_SEPA_MANDATE_ASSIGN;ES_SAPF110S_SEPA_MANDATE;BAdI: atribuição de um mandato SEPA a uma partida;
SAPF110S_SEPA_MANDATE_FILTER;ES_SAPF110S_SEPA_MANDATE;BAdI: influência na seleção de mandatos SEPA;
SAPLJ1BN_EXIT;;Brasil: user exit para unidades de medida na nota fiscal;
SAPMJBMUADDIN;;TDE controle obrigatório/facultativo Add In;
SAPS_COM_CA_OM_B2B;ES_SAPS_COM_API;Administração de saídas (B2B);
SAPS_COM_CA_OM_B2B_SRV;ES_SAPS_COM_API;Serviços de administração de saídas (B2B);
SAPS_COM_CA_RECEIVER_DETERM;ES_SAPS_COM_API;Determinação de receptor de acordo de comunicação;
SATC_CI_CHECK_GROUPS;SATC_CI_EXEMPTION_GROUPS;Ampliação do grupo de verificação;
SATC_CI_OBJECT_GROUPS;SATC_CI_EXEMPTION_GROUPS;Ampliação de grupo de objetos;
SATC_CONTACT_PERSON;SATC_CONTACT_PERSON;;
SATC_WATCHDOG_CHECKS;SATC_WATCHDOG;Implementar verificações watchdog;
SATC_WATCHDOG_NOTIFICATION;SATC_WATCHDOG;Notificação de verificações watchdog;
SAVE_ADD_SHOPDATA_E;;BAdI para gravar tabelas individuais de clientes p/filiais;
SAWE_AUTHORITY_CHECK;SAWE_AUTHORITY_CHECK;Verificação autorização planejamento pessoal;
SAWE_REPORTING;SAWE_REPORTING;Sistema relatórios planej.pessoal;
SAWE_SA_ASSIGNMENT;SAWE_STAFF_ASSIGNMENT;Atribuição de empregados: valores propostos durante a atribu;
SAWE_SA_ASSIGNMENT_DATA;SAWE_STAFF_ASSIGNMENT;Planejamento de pessoal - verificar dados de atribuição;
SAWE_SA_ASSIGNMENT_OBJECT_TYPE;SAWE_STAFF_ASSIGNMENT;Planejamento de pessoal - processar novo tipo de objeto;
SAWE_SA_AUTO_FORECAST;SAWE_STAFF_ASSIGNMENT;Planejamento de pessoal - planejamento automático para lista;
SAWE_SA_CANDIDATE_LIST;SAWE_STAFF_ASSIGNMENT;Atribuição empregados: lista candidatos;
SAWE_SA_COPY_STAFFING;SAWE_STAFF_ASSIGNMENT;Planejamento de pessoal - copiar atribuições EE de objeto de;
SAWE_SA_EMAIL;SAWE_STAFF_ASSIGNMENT;Notificação por e-mail atribuição de empregados;
SAWE_SA_EMPLOYEE;SAWE_SA_EMPLOYEE;Empregado planejamento de pessoal;
SAWE_SA_WORKLIST;SAWE_STAFF_ASSIGNMENT;Planejamento de pessoal - integração CATS;
SAWE_TIME_PS_AUTO_FORECAST;SAWE_STAFF_ASSIGNMENT_TIME_PS;Planejamento automático na folha de planejamento da atribuiç;
SAWE_TIME_PS_FILTER;SAWE_STAFF_ASSIGNMENT_TIME_PS;Filtro adicional para planilha de planejamento de tempos atr;
SAWE_TIME_PS_INFO_AREA;SAWE_STAFF_ASSIGNMENT_TIME_PS;Área de informação folha de programação atribuição de empreg;
SAWE_TIME_PS_VALIDATION;SAWE_STAFF_ASSIGNMENT_TIME_PS;Validação planilha de planejamento de tempos atribuição de e;
SAWE_WE_STAFF_STAGE;SAWE_STAFF_ASSIGNMENT;Status processamento atribuição EE p/objeto;
SAWE_WORK_ENGAGEMENT_GDT;SAWE_WORK_ENGAGEMENT_GDT;Mapeamento do GDT WorkEngagementReference;
SAWESE_SAACQR;SAWESE_SPOT_SA;;
SAWESE_SABEQR;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPByElementsQueryResponse_In;
SAWESE_SACHGRC;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPChangeRequestConfirmation_In;
SAWESE_SACNCRC;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPCancelRequestConfirmation_In;
SAWESE_SACRTRC;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPCreateRequestConfirmation_In;
SAWESE_SAIDQR;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPByIDQueryResponse_In;
SAWESE_SAITMRELCACRC;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPItemReleaseCancelRequestConfi;
SAWESE_SAITMRELRC;SAWESE_SPOT_SA;Ampliação de StaffAssignmentERPItemReleaseRequestConfirmatio;
SAWESE_TIME_PS_QR;SAWESE_SPOT_TMEPLNGSHT;;
SAWESE_TIME_PS_RC;SAWESE_SPOT_TMEPLNGSHT;;
SBAL_AUTHORITY_RESTRICTION;SBAL_AUTHORITY_RESTRICTION;Verificação de autorização adicional BAL;
SBCOS001;;Ampliação feedback (chamar SAP Support);
SBD_NAVIGATION_HANDLER;SBD_NAVIGATION;;
SBO_BADI_CBO;SBO_ES_SAPOBJECTTYPE;BAdI business object def.pelo usuário;
SBO_BADI_SAPOBJECTTYPE;SBO_ES_SAPOBJECTTYPE;Tipo de objeto SAP BAdI;
SBOI_RAP_SERVICES_CLOUD;SBOI_RAP_SERVICES_CLOUD;;
SBOI_RAP_SERVICES_USAGE;SBOI_RAP_SERVICES_CLOUD;;
SCA_CODE_CLASSIFIER_ENHO;SCA_CODE_CLASSIFIER_ENHS;;
SCA_CONFIG_INTERNAL_MAIN;SCA_CONFIG_INTERNAL;;
SCA_QUICKFIX_ACTION_HANDLER;SCA_QUICKFIX_ACTION;;
SCAL_CONVERT_DATE;;Exit para conversão de data;
SCC4_ENH_BADI;;SCC4 ampliação da administração de mandantes;
SCM_CMX_DA_SRV;;Manufacturing Data Access: registrar serviços;
SCM_CMX_POC_AUTH;;Verificação ampliada autorização p/folha PI menu contexto;
SCM_CMX_POC_TITLEBAR;;Customizing da barra de títulos em CO60;
SCM_OPC_HANDLER;;OPC: BADI para determinação de um tratamento de eventos OPC;
SCM_TRM_COORD_ADD_D;SCM_TRM_EXTENSIONS;Anexar coordenadas XYZ a catálogo de campos;
SCM_TRM_GR_RELEASE_D;SCM_TRM_EXTENSIONS;Liberar requisições TRM ao liberar grupos;
SCM_TRM_RELEVANCE_D;SCM_TRM_EXTENSIONS;Especificar relevância TRM;
SCM_TRM_TO_CANCEL1_D;SCM_TRM_EXTENSIONS;Enviar estorno OT a TRM;
SCM_TRM_TO_CANCEL2_D;SCM_TRM_EXTENSIONS;Verificar estorno OT;
SCM_TRM_TO_CANCEL3_D;SCM_TRM_EXTENSIONS;Verificar estorno OT;
SCM_TRM_TO_CANCEL4_D;SCM_TRM_EXTENSIONS;Verificar estorno OT;
SCM_TRM_TO_CANCEL5_D;SCM_TRM_EXTENSIONS;Verificar estorno OT;
SCM_TRM_TO_CONFIRM_D;SCM_TRM_EXTENSIONS;Eliminar tarefas e requisições ao confirmar OTs;
SCM_TRM_TO_CREATE_D;SCM_TRM_EXTENSIONS;Transmitir dados OT a TRM;
SCMA_FLOW_AUTH;;Schedule Manager: verificação autorização p/def.processo;
SCMA_FLOW_TRANSPORT;;Procmto.posterior de uma ordem de transporte p/def.processo;
SCMA_TREE_STATUS;;Status no plano de tarefas do Schedule Manager;
SCMG_ACTION_PROF_SRCH_BADI;ES_SCMG_ACTION_PROF_SRCH;BADI para ajuste dos critérios para as entradas possíveis do;
SCMG_ARCH_DEL_INTERN;;BADI para executar operações adicionais na eliminação;
SCMG_ARCH_PREPROCESS;;O cliente determina critérios de arquivamento adicionais;
SCMG_AUTHORITY_C;;Case: verificação de autorização;
SCMG_BEFORE_VALID_C;;Modificar o caso antes da validação;
SCMG_CASE_EVENT_S;;Caso: na redução do caso;
SCMG_CASE_FCODE_S;;Case Front end: ao pressionar um botão não estandardizado;
SCMG_CASE_TYPE_DEF_C;;Predefinição para o tipo de caso;
SCMG_CHNG_BFR_STR_C;;Modificações que só deverão ser efetuadas ao gravar (tipo 2);
SCMG_DELETE_C;;Evento após eliminação de um caso;
SCMG_INITIALIZE_C;;Inicialização de atributos do caso (tipo 2);
SCMG_MERGE_C;;Fusão de dois casos;
SCMG_MODL_ACTIVITY_S;;Publicar e processar atividades de modelo;
SCMG_SPLIT_C;;Subdividir um caso em dois casos;
SCMG_STORE_S;;Evento após gravação de um caso. Modificar tabelas próprias;
SCMG_VALIDATE_C;;Verificações adicionais do caso;
SCMG_VISUALIZATION_C;SCMG_VISUALIZATION_C;Exibição de controle atributos de caso;
SCMG_VLDT_BFR_STR_C;;Verificações de atributo a efetuar apenas ao gravar;
SCMS_PROCESS_AFTER_HTTP;ES_SCMS_PROCESS_AFTER_HTTP;Processo SCMS após HTTP;
SCTC_SC_CUSTOMER_TAB;SCTC_SC_CUSTOMER;Nomes da tabela personalizados para cópia do sistema;
SCTS_ADT_CHECK_OBJECTS_DEF;SCTS_ADT_CHECK_OBJECTS;;
SCTS_ADT_DYNAMIC_ATTRIBUTE_DEF;SCTS_ADT_DYNAMIC_ATTRIBUTES;;
SCTS_ADT_REQUEST_FACETS_DEF;SCTS_ADT_REQUEST_FACETS;;
SCTS_GCTS_ENH_COMMIT;SCTS_GCTS_ENHANCEMENTS;;
SCTS_GCTS_ENH_DEPLOY;SCTS_GCTS_ENHANCEMENTS;;
SCTS_GCTS_ENH_REPO_MANAGEMENT;SCTS_GCTS_ENHANCEMENTS;;
SCTS_UPGINT_CHECK_BADI;SCTS_UPGINT_ENHANCEMENT_API;;
SCTS_UPGINT_ENHANCEMENT_BADI;SCTS_UPGINT_ENHANCEMENT_API;;
SD_APM_SET_APPROVAL_REASON;ES_SD_SLS_EXTEND;Motivos de solicitação de aprovação para documentos de venda;
SD_ATP_SDV03V02;ES_SD_ATP_RESCHEDULING;Ampliação das funções de reprogramação;
SD_BIL_APM_SET_APPROVAL_REASON;ES_SD_BIL_EXTEND;Motivos de solicitação de aprovação para documentos de fatur;
SD_BIL_DATA_TRANSFER;ES_PF_BILLING_DT;Transferência dados personalizados p/documento faturamento;
SD_BIL_EDI_INV_REQ_HEAD;ES_SD_BIL_EXTEND;Modificação de campos de cabeçalho em mensagem SOAP da fatur;
SD_BIL_EDI_INV_REQ_ITEM;ES_SD_BIL_EXTEND;Modificação de campos de item em mensagem SOAP da fatura do;
SD_BIL_EXT_HEAD;ES_SD_BIL_EXT;BAdI p/ficha reg.cabeçalho faturamento;
SD_BIL_EXT_ITEM;ES_SD_BIL_EXT;BADI p/ficha registro item faturamento;
SD_BIL_FLEX_CANCELLATION;ES_PF_BILLING_DT;Estorno flexível de documento de faturamento;
SD_BIL_FLEX_NUMBERING;ES_PF_BILLING_DT;Numeração flexível de documentos de faturamento;
SD_BIL_PRINT_PROF_SRV_HEAD;ES_SD_BIL_EXTEND;Modificação de cabeçalho no formulário de saída Professional;
SD_BIL_PRINT_PROF_SRV_ITEM;ES_SD_BIL_EXTEND;Modificação de item no formulário de saída Professional Serv;
SD_BIL_PRINT_STANDARD_HEAD;ES_SD_BIL_EXTEND;Modificação de cabeçalho no formulário de saída padrão para;
SD_BIL_PRINT_STANDARD_ITEM;ES_SD_BIL_EXTEND;Modificação de item no formulário de saída padrão para docum;
SD_CIN_LV60AU02;;BADI para faturamento;
SD_COM_COUNTRY;;BAdI p/preencher campos específicos de país na determ.preço;
SD_COND_ACCESS_A;;Acesso na determinação de preços (substitutivo);
SD_COND_LOAD_HIERARCHY;SD_COND_LOAD_MVA;BAdI: carregar hierarquia;
SD_COND_LOAD_MVA;SD_COND_LOAD_MVA;SD_COND_LOAD_MVA    DExit para o carregamento de atributos p;
SD_COND_MAINT_KEY_COMBI;SD_COND_MAINT;;
SD_COND_SAVE_A;;Gravar condição utilização A, E;
SD_COND_SE_GET_ASYN;;Definir seqüência de acesso tipo de condição p/entrada;
SD_DELIVERY_GROUP_DELETE;ES_ATP_APO_MISL_DELETE;Eliminação de grupos de remessa no documento SD;
SD_DPP_PROPOSAL_CALCULATION;ES_SD_DPP_CUSTOMER_EXTENSION;Cálculo de propostas inteligentes de produtos;
SD_EDI_INB_CHECK_SCHEDGAGRMT;ES_SD_SLS_EXTEND;Verificação de dados recebidos de solicitação de remessa men;
SD_EDI_INB_SEARCH_SA_CSGNMT;ES_SD_SLS_EXTEND;Pesquisa de programas de remessas de vendas para retirada de;
SD_EDI_INB_SEARCH_SCHEDGAGRMT;ES_SD_SLS_EXTEND;Pesquisa de programas de remessas de vendas para solicitação;
SD_IDOC_INPUT_DELINS;SD_IDOC_INPUT_DELINS;Ampliações de IDocs da nota de remessa;
SD_INVOICE_IDOC_OUTPUT_INT;SD_INVOICE_IDOC_OUTPUT;BAdI interno para o processamento de saída de IDoc;
SD_KONV_SELECT;;Dados suplementares ao importar KONV;
SD_LIKP_DA_CHECK_BADI;ES_SD_LIKP_DA;BAdI: ajustar resultado da seleção;
SD_LIKP_DA_UPDATE_BADI;ES_SD_LIKP_DA;BAdI: ajustar tabelas;
SD_LSTG_EXCLSN_RQMT_DOC;ES_SD_VOFM_LISTING_EXCLUSION;Necessidades na listagem de materiais/exclusão para document;
SD_LSTG_EXCLSN_RQMT_DOC_ITEM;ES_SD_VOFM_LISTING_EXCLUSION;Necessidades em listagem de materiais/exclusão p/itens do do;
SD_MASSCHG_SLSDOC_HDR_HIDE_EXT;ES_SD_MASSCHG_SLSDOC_EXTEND;Ocultar campos de cabeçalho personalizados para modficação e;
SD_MASSCHG_SLSDOC_ITM_HIDE_EXT;ES_SD_MASSCHG_SLSDOC_EXTEND;Ocultar campos de item personalizados para modificação em ma;
SD_ORDERRESPONSE_IDOC_OUTPUT_I;SD_ORDERRESPONSE_IDOC_OUTPUT;Processamento de saída de IDoc ORDRSP - interno;
SD_OSO_MONITOR;ES_SD_OSO_MONITOR;BAdI monitor de ordem do cliente;
SD_SLS_CHECK_BEFORE_SAVE;ES_SD_SLS_EXTEND;Verificação de documentos de vendas antes da gravação;
SD_SLS_CHECK_COPY_SALESKIT;ES_SD_SLS_EXTEND;Nenhuma cópia de informações de lista técnica para ordens de;
SD_SLS_CHECK_DELETE_ITEM;ES_SD_SLS_EXTEND;Verificação de itens do documento de vendas antes da elimina;
SD_SLS_CHECK_DELIVSCHED;ES_SD_SLS_EXTEND;Verificação de dados de solicitação de remessa em programas;
SD_SLS_CHECK_HEAD;ES_SD_SLS_EXTEND;Verificação de dados do cabeçalho em documentos de vendas;
SD_SLS_CHECK_ITEM;ES_SD_SLS_EXTEND;Verificação de dados do item em documentos de vendas;
SD_SLS_COPY_RQMT_HEAD_BIL;ES_SD_SLS_EXTEND;Condições p/cópia p/documentos vendas (a partir de documento;
SD_SLS_COPY_RQMT_HEAD_SLS;ES_SD_SLS_EXTEND;Condições p/cópia p/documento de vendas (a partir de documen;
SD_SLS_COPY_RQMT_ITEM_BIL;ES_SD_SLS_EXTEND;Condições p/cópia p/itens doc.vendas (a partir de documentos;
SD_SLS_COPY_RQMT_ITEM_SLS;ES_SD_SLS_EXTEND;Condições p/cópia p/itens documento vendas (a partir de docu;
SD_SLS_DATA_TRANSFER_HEAD;ES_SD_SLS_EXTEND;Transferência de dados para cabeçalhos de documento de venda;
SD_SLS_DATA_TRANSFER_ITEM;ES_SD_SLS_EXTEND;Transferência de dados para itens do documento de vendas;
SD_SLS_EDI_CONF_OUT;ES_SD_SLS_EDI_OUTBOUND;Confirmação de documento de vendas (mensagem EDI de saída);
SD_SLS_F3893_CALC_FIELDS_HEAD;ES_SD_SLS_EXTEND;Campos de cabeçalho calculados para Administrar ordens do cl;
SD_SLS_F3893_CALC_FIELDS_ITEM;ES_SD_SLS_EXTEND;Campos de item calculados para Administrar ordens do cliente;
SD_SLS_FIELDPROP_DELIVSCHED;ES_SD_SLS_EXTEND;Características de campo personalizado em solicitações de re;
SD_SLS_FIELDPROP_HEAD;ES_SD_SLS_EXTEND;Características de campo personalizado em cabeçalhos do docu;
SD_SLS_FIELDPROP_ITEM;ES_SD_SLS_EXTEND;Características de campo personalizado em itens do documento;
SD_SLS_INTEG_COMM_SCENARIO;ES_SD_SLS_INTEG_COMMON;Acesso a cenários de comunicação;
SD_SLS_MODIFY_DELIVSCHED;ES_SD_SLS_EXTEND;Modificação de campos personalizados em solicitações de reme;
SD_SLS_MODIFY_HEAD;ES_SD_SLS_EXTEND;Modificação de campos personalizados do cabeçalho em documen;
SD_SLS_MODIFY_HEAD_BUSINESS;ES_SD_SLS_EXTEND;Modificação de dados comerciais em cabeçalhos do documento d;
SD_SLS_MODIFY_HEAD_TAX;ES_SD_SLS_EXTEND;Modificação de dados do imposto em cabeçalhos do documento d;
SD_SLS_MODIFY_ITEM;ES_SD_SLS_EXTEND;Modificação de campos personalizados de item em documentos d;
SD_SLS_MODIFY_ITEM_BUSINESS;ES_SD_SLS_EXTEND;Modificação de dados comerciais em itens do documento de ven;
SD_SLS_MODIFY_ITEM_REQDATE;ES_SD_SLS_EXTEND;Modificação de data solicitada de remessa p/itens de documen;
SD_SLS_MODIFY_ITEM_TAX;ES_SD_SLS_EXTEND;Modificação de dados do imposto em itens do documento de ven;
SD_SLS_MODIFY_RETURNS_ITEM;ES_SD_SLS_EXTEND;Modificação de dados de devoluções no nível do item para dev;
SD_SLS_RESET_CUMLTV_QTY_SA;ES_SD_SLS_EXTEND;Acumulação vários anos de quantidades fornecidas em programa;
SD_SOR_AUTO_XTRCTN_MODIFY;ES_SD_SOR_AUTO_XTRCTN_MODIFY;Proposta personalizada para campos de solicitação de ordem d;
SD_SPECIAL_ARCHIVING;;Ampliações para arquivamento;
SD_TEXTS_COPY_REQUIREMENT;ES_SD_VOFM_TEXT_CONTROL_EXTEND;Condição para cópia na determinação de texto;
SD_TEXTS_DATA_TRANSFER;ES_SD_VOFM_TEXT_CONTROL_EXTEND;Transferência de dados na determinação de texto;
SDDIC_ADT_DDLS_PP_CONF;SDDIC_ADT_DDLS_PP_CONF;;
SDKZ_ACPTACT_BADI;FIKZ_ACPTACT_ENH_SPOT;;
SDKZ_VATINV_BADI;FIKZ_VATINV_ENH_SPOT;;
SDOC_SPELL_CHECKER_DEF;SDOC_SPELL_CHECKER;BAdI para verificação ortográfica (Acrocheck);
SDRQCR21_DBSYS_OPT;SD_ATP_DBSYS_OPT;Seleção de documentos para a recuperação de necessidades;
SDSH_BADI_ENHANCED_OPTIONS;SDSH_ENHS_ENHANCED_OPTIONS;Modificar opções ampliadas em exit de ajuda para pesquisa;
SDSH_SEARCH_HELP_METADATA;SDSH_PROCESS_CONTROL;BAdI p/ajuste dos metadados de ajuda para pesquisa;
SDSH_SEARCH_HELP_RESULTS;SDSH_PROCESS_CONTROL;BAdI para ajuste dos resultados de ajuda p/pesquisa;
SDV03V02_DBSYS_OPT;SD_ATP_DBSYS_OPT;Seleção de documentos de vendas para a reprogramação;
SE_ALLOWANCE_MGMT_SE;SE_SPOT_CC_ALLOWANCE2;;
SECSTORE_CRYPT;SECSTORE_CRYPT;Definição de BAdI para API de criptografia de memória segura;
SECURITY_ACCOUNT_TRS;;Ampliações de dados mestre de depósito;
SEEF_ADJ_TEST_BADI_01_01;SEEF_ADJ_TEST_BADI_01;;
SEEF_ADJ_TEST_BADI_01_02;SEEF_ADJ_TEST_BADI_01;;
SEEF_ADJ_TEST_BADI_02_01;SEEF_ADJ_TEST_BADI_02;;
SEEF_ADJ_TEST_BADI_02_02;SEEF_ADJ_TEST_BADI_02;;
SEEF_ADJ_TEST_BADI_02_03;SEEF_ADJ_TEST_BADI_02;;
SEEF_ADJ_TEST_BADI_02_04;SEEF_ADJ_TEST_BADI_02;;
SEEF_BADI_TEST_DEF1_A;SEEF_BADI_TEST_DEF1;;
SEEF_BADI_TEST_DEF2_A;SEEF_BADI_TEST_DEF2;;
SEEF_BADI_TEST_DEF2_B;SEEF_BADI_TEST_DEF2;;
SEEF_BADI_TEST_DEF3_A;SEEF_BADI_TEST_DEF3;;
SEEF_BADI_TEST_DEF3_B;SEEF_BADI_TEST_DEF3;;
SEEF_BADI_TEST_DEF3_C;SEEF_BADI_TEST_DEF3;;
SEEF_BADI_TEST_DEF4_A;SEEF_BADI_TEST_DEF4;;
SEEF_BADI_TEST_DEF5_A;SEEF_BADI_TEST_DEF5;;
SEEF_BADI_TEST_SPOT_MU_DEF;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_MU_DEF2;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_MU_DEF3;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_MU_DEF4;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_MU_DEF5;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_MU_DEF6;SEEF_BADI_TEST_SPOT_MU;;
SEEF_BADI_TEST_SPOT_SU_DEF;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF2;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF3;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF4;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF5;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF6;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF7;SEEF_BADI_TEST_SPOT_SU;;
SEEF_BADI_TEST_SPOT_SU_DEF8;SEEF_BADI_TEST_SPOT_SU;;
SEM_CPM_FORMULA;SEM_CPM_FORMULA;;
SEM_CPM_FORMULA;;Fórmula;
SEM_CPM_MM_CHANGE;;Atualização em massa: ação;
SEM_CPM_MM_SEARCH;;Atualização em massa: método de pesquisa;
SEM_CPM_PRESENTATION;SEM_CPM_PRESENTATION;;
SEM_CPM_PRESENTATION;;Aplicações SEM-CPM;
SEM_CPM_STRATEGY_MAP;;XML para visão geral da estratégia;
SEO_ADT_CLASS_TEMPLATE;SEO_ADT_TEMPLATE_HANDLING;;
SEO_ADT_INTF_TEMPLATE;SEO_ADT_TEMPLATE_HANDLING;;
SEPA_ARCHIVING_DELETE;SEPA_ARCHIVING;Arquivamento: exit de usuário no programa de eliminação;
SEPA_CI_LIMIT;SEPA_CI_LIMIT;Limites CI;
SEPA_MANDATE_LOCK;SEPA_MANDATE_LOCK;Preencher dados adicionais para bloqueios globais;
SERIAL_NUMBER_CHECKS;SERIAL_NUMBER_CHECKS;Verificações na inserção e eliminação de números de série;
SET_CLEARING_SEQUENCE;FMFEE_PARTIAL_OR_RESIDUAL;;
SET_FOEV_FUNC_BRF;BRF;Inserir funções na expressão de editor de fórmula SAP do BRF;
SET_RELEASE_PROFILE;;Modificar perfis de liberação e atribuições antes da transf.;
SET_SD_TAX_CODE;LOGBR_SALES_ORDER_ITEM_EXT;Brasil: definição campo código imposto SD padrão;
SET_STATUS_INAR;ES_SET_STATUS;Status 'TEPR' - definir p/Em processamento;
SET_STORE_NUMBER_E;;Modificação nº de atribuição interna p/loja depart./filial;
SEU_LOCKING_ADT_BADI;SEU_LOCKING_ADT_ENHS;;
SFW_BF_PREREQUISITES;SFW_PROCESS_CONTROL;;
SFW_BF_STATE_CHANGE;SFW_PROCESS_CONTROL;;
SFW_BFS_SELECTION;SFW_PROCESS_CONTROL;;
SFW_BFSET_SELECTED;SFW_SWITCH_CHANGED;;
SFW_BFUNC_SWITCHED;SFW_SWITCH_CHANGED;;
SFW_CHECK_BEFORE_SAVE;SFW_SWITCH_CHANGED;;
SFW_SWITCH_CHANGED;SFW_SWITCH_CHANGED;;
SFW_SWITCH_DETERMINE_OBJ;SFW_SWITCH_DETERMINE_OBJ;;
SFW_SWITCH_STATE_CHANGE;SFW_PROCESS_CONTROL;;
SFW_UPGRADE;SFW_SWITCH_CHANGED;;
SFW_UPGRADE2;SFW_SWITCH_CHANGED;;
SGLX_BADI_DETERMINE_ACTOR;SGLX_ES_ORG_MGMT;BAdI para determinação de responsáveis;
SHLP_EXIT_PREPARE;;Fornecer informação para exit de ajuda para pesquisa;
SHLP_FILTER_OBSOLETE;SHLP_FILTER_OBSOLETE;;
SHLP_GET_DOMNAME;SHLP_FILTER_OBSOLETE;;
SHOPADDSCREEN_E;;Atualização dados individuais de clientes na criação filiais;
SHP_APPL_SE_CUSTRDRCRCRC1_INT;SHP_SPOT_APPL_SE_DELIVERY_INT;BAdI de indústria para CreateCustomerReturnsDeliveryWithRefe;
SHP_APPL_SE_CUSTRSDRCRCRTRC1;SHP_SPOT_APPL_SE_DELIVERY;BAdI para CreateCustomerReturnsDeliveryWithReference V1;
SHP_APPL_SE_DSPTCHDDLVNO_ASYN;SHP_SPOT_APPL_SE_DELIVERY;BAdI para DispatchedDeliveryNotification;
SHP_APPL_SE_GET_IMPLEMENTATION;SHP_SPOT_APPL_SE_DELIVERY;Chamar implementação;
SHP_APPL_SE_IBDLV_CANCEL_RQ;SHP_SPOT_APPL_SE_DELIVERY;Estornar BAdI para recebimento da ordem;
SHP_APPL_SE_IBDLV_CHANGE_RQ;SHP_SPOT_APPL_SE_DELIVERY;Modificar BAdI para recebimento ordem;
SHP_APPL_SE_IBDLV_CONFIRMATION;SHP_SPOT_APPL_SE_DELIVERY;BAdI para confirmação de recebimento;
